ID,Promoter,Value,Gene origin,Gene.origin.1,Gene type,Cell type ,Experiment
4716,*DmU6.1,0.811830368,D.melanogaster,D.melanogaster,U6,U4,3
4717,*DmU6.1,0.939005931,D.melanogaster,D.melanogaster,U6,U4,3
4718,*DmU6.1,0.780381969,D.melanogaster,D.melanogaster,U6,U4,3
4719,*DmU6.1,0.899603796,D.melanogaster,D.melanogaster,U6,U4,3
4720,*DmU6.1,0.949667853,D.melanogaster,D.melanogaster,U6,U4,3
4721,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4722,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4723,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4724,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4725,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4726,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4727,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4728,*DmU6.1,NA,D.melanogaster,D.melanogaster,U6,U4,4
4729,*DmU6.2,2.832865916,D.melanogaster,D.melanogaster,U6,U4,1
4730,*DmU6.2,2.22388741,D.melanogaster,D.melanogaster,U6,U4,1
4731,*DmU6.2,2.409148925,D.melanogaster,D.melanogaster,U6,U4,1
4732,*DmU6.2,2.424030194,D.melanogaster,D.melanogaster,U6,U4,1
4733,*DmU6.2,1.920483623,D.melanogaster,D.melanogaster,U6,U4,1
4734,*DmU6.2,1.997281986,D.melanogaster,D.melanogaster,U6,U4,1
4735,*DmU6.2,2.3400348,D.melanogaster,D.melanogaster,U6,U4,1
4736,*DmU6.2,2.412496929,D.melanogaster,D.melanogaster,U6,U4,1
4737,*DmU6.2,1.395228529,D.melanogaster,D.melanogaster,U6,U4,2
4738,*DmU6.2,0.980666338,D.melanogaster,D.melanogaster,U6,U4,2
4739,*DmU6.2,1.191948174,D.melanogaster,D.melanogaster,U6,U4,2
4740,*DmU6.2,0.861728529,D.melanogaster,D.melanogaster,U6,U4,2
4741,*DmU6.2,0.657824284,D.melanogaster,D.melanogaster,U6,U4,2
4742,*DmU6.2,0.828876111,D.melanogaster,D.melanogaster,U6,U4,2
4743,*DmU6.2,0.948874136,D.melanogaster,D.melanogaster,U6,U4,2
4744,*DmU6.2,1.347204344,D.melanogaster,D.melanogaster,U6,U4,2
4745,*DmU6.2,1.416641756,D.melanogaster,D.melanogaster,U6,U4,3
4746,*DmU6.2,0.908650059,D.melanogaster,D.melanogaster,U6,U4,3
4747,*DmU6.2,0.92273191,D.melanogaster,D.melanogaster,U6,U4,3
4748,*DmU6.2,0.992301305,D.melanogaster,D.melanogaster,U6,U4,3
4749,*DmU6.2,1.033172005,D.melanogaster,D.melanogaster,U6,U4,3
4750,*DmU6.2,0.964565836,D.melanogaster,D.melanogaster,U6,U4,3
4751,*DmU6.2,0.754686833,D.melanogaster,D.melanogaster,U6,U4,3
4752,*DmU6.2,0.951644128,D.melanogaster,D.melanogaster,U6,U4,3
4753,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4754,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4755,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4756,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4757,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4758,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4759,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4760,*DmU6.2,NA,D.melanogaster,D.melanogaster,U6,U4,4
4761,*DmU6.3,3.308001535,D.melanogaster,D.melanogaster,U6,U4,1
4762,*DmU6.3,3.302958547,D.melanogaster,D.melanogaster,U6,U4,1
4763,*DmU6.3,3.622382805,D.melanogaster,D.melanogaster,U6,U4,1
4764,*DmU6.3,3.122037871,D.melanogaster,D.melanogaster,U6,U4,1
4765,*DmU6.3,2.955209314,D.melanogaster,D.melanogaster,U6,U4,1
4766,*DmU6.3,3.172354657,D.melanogaster,D.melanogaster,U6,U4,1
4767,*DmU6.3,2.823256909,D.melanogaster,D.melanogaster,U6,U4,1
4768,*DmU6.3,3.495774821,D.melanogaster,D.melanogaster,U6,U4,1
4769,*DmU6.3,1.727116486,D.melanogaster,D.melanogaster,U6,U4,2
4770,*DmU6.3,1.165126851,D.melanogaster,D.melanogaster,U6,U4,2
4771,*DmU6.3,0.788221619,D.melanogaster,D.melanogaster,U6,U4,2
4772,*DmU6.3,0.763801579,D.melanogaster,D.melanogaster,U6,U4,2
4773,*DmU6.3,0.529788746,D.melanogaster,D.melanogaster,U6,U4,2
4774,*DmU6.3,0.607329714,D.melanogaster,D.melanogaster,U6,U4,2
4775,*DmU6.3,0.875569595,D.melanogaster,D.melanogaster,U6,U4,2
4776,*DmU6.3,1.378147088,D.melanogaster,D.melanogaster,U6,U4,2
4777,*DmU6.3,1.57130605,D.melanogaster,D.melanogaster,U6,U4,3
4778,*DmU6.3,0.988850534,D.melanogaster,D.melanogaster,U6,U4,3
4779,*DmU6.3,1.110799526,D.melanogaster,D.melanogaster,U6,U4,3
4780,*DmU6.3,1.081430605,D.melanogaster,D.melanogaster,U6,U4,3
4781,*DmU6.3,1.281098458,D.melanogaster,D.melanogaster,U6,U4,3
4782,*DmU6.3,1.164716489,D.melanogaster,D.melanogaster,U6,U4,3
4783,*DmU6.3,1.135423488,D.melanogaster,D.melanogaster,U6,U4,3
4784,*DmU6.3,1.198102017,D.melanogaster,D.melanogaster,U6,U4,3
4785,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4786,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4787,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4788,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4789,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4790,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4791,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4792,*DmU6.3,NA,D.melanogaster,D.melanogaster,U6,U4,4
4793,*PxU6.1,1.06970522,P.xylostella,P.xylostella,U6,U4,1
4794,*PxU6.1,1.096595189,P.xylostella,P.xylostella,U6,U4,1
4795,*PxU6.1,0.982253838,P.xylostella,P.xylostella,U6,U4,1
4796,*PxU6.1,0.964638178,P.xylostella,P.xylostella,U6,U4,1
4797,*PxU6.1,1.39971392,P.xylostella,P.xylostella,U6,U4,1
4798,*PxU6.1,1.028949335,P.xylostella,P.xylostella,U6,U4,1
4799,*PxU6.1,0.875867451,P.xylostella,P.xylostella,U6,U4,1
4800,*PxU6.1,0.777986694,P.xylostella,P.xylostella,U6,U4,1
4801,*PxU6.1,1.937048371,P.xylostella,P.xylostella,U6,U4,2
4802,*PxU6.1,1.085135735,P.xylostella,P.xylostella,U6,U4,2
4803,*PxU6.1,1.076680158,P.xylostella,P.xylostella,U6,U4,2
4804,*PxU6.1,0.532765054,P.xylostella,P.xylostella,U6,U4,2
4805,*PxU6.1,0.721143139,P.xylostella,P.xylostella,U6,U4,2
4806,*PxU6.1,0.67256614,P.xylostella,P.xylostella,U6,U4,2
4807,*PxU6.1,0.866609576,P.xylostella,P.xylostella,U6,U4,2
4808,*PxU6.1,1.244378578,P.xylostella,P.xylostella,U6,U4,2
4809,*PxU6.1,1.214800712,P.xylostella,P.xylostella,U6,U4,3
4810,*PxU6.1,1.159342823,P.xylostella,P.xylostella,U6,U4,3
4811,*PxU6.1,1.165826809,P.xylostella,P.xylostella,U6,U4,3
4812,*PxU6.1,0.739619217,P.xylostella,P.xylostella,U6,U4,3
4813,*PxU6.1,1.145768683,P.xylostella,P.xylostella,U6,U4,3
4814,*PxU6.1,1.000852906,P.xylostella,P.xylostella,U6,U4,3
4815,*PxU6.1,1.010888493,P.xylostella,P.xylostella,U6,U4,3
4816,*PxU6.1,1.144062871,P.xylostella,P.xylostella,U6,U4,3
4817,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4818,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4819,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4820,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4821,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4822,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4823,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4824,*PxU6.1,NA,P.xylostella,P.xylostella,U6,U4,4
4825,*PxU6.3,1.608598772,P.xylostella,P.xylostella,U6,U4,1
4826,*PxU6.3,1.272851075,P.xylostella,P.xylostella,U6,U4,1
4827,*PxU6.3,1.089571136,P.xylostella,P.xylostella,U6,U4,1
4828,*PxU6.3,0.769781474,P.xylostella,P.xylostella,U6,U4,1
4829,*PxU6.3,1.298390993,P.xylostella,P.xylostella,U6,U4,1
4830,*PxU6.3,1.218369498,P.xylostella,P.xylostella,U6,U4,1
4831,*PxU6.3,1.164597748,P.xylostella,P.xylostella,U6,U4,1
4832,*PxU6.3,0.886905834,P.xylostella,P.xylostella,U6,U4,1
4833,*PxU6.3,1.561186575,P.xylostella,P.xylostella,U6,U4,2
4834,*PxU6.3,0.699554294,P.xylostella,P.xylostella,U6,U4,2
4835,*PxU6.3,1.204558243,P.xylostella,P.xylostella,U6,U4,2
4836,*PxU6.3,0.719998519,P.xylostella,P.xylostella,U6,U4,2
4837,*PxU6.3,0.586683119,P.xylostella,P.xylostella,U6,U4,2
4838,*PxU6.3,0.814514808,P.xylostella,P.xylostella,U6,U4,2
4839,*PxU6.3,0.946734946,P.xylostella,P.xylostella,U6,U4,2
4840,*PxU6.3,1.269570582,P.xylostella,P.xylostella,U6,U4,2
4841,*PxU6.3,1.099201661,P.xylostella,P.xylostella,U6,U4,3
4842,*PxU6.3,0.866395018,P.xylostella,P.xylostella,U6,U4,3
4843,*PxU6.3,1.107843416,P.xylostella,P.xylostella,U6,U4,3
4844,*PxU6.3,0.914504152,P.xylostella,P.xylostella,U6,U4,3
4845,*PxU6.3,1.055081851,P.xylostella,P.xylostella,U6,U4,3
4846,*PxU6.3,0.891408066,P.xylostella,P.xylostella,U6,U4,3
4847,*PxU6.3,0.9831293,P.xylostella,P.xylostella,U6,U4,3
4848,*PxU6.3,0.896078292,P.xylostella,P.xylostella,U6,U4,3
4849,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4850,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4851,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4852,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4853,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4854,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4855,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4856,*PxU6.3,NA,P.xylostella,P.xylostella,U6,U4,4
4857,*PxU6.5,1.47662999,P.xylostella,P.xylostella,U6,U4,1
4858,*PxU6.5,1.100337257,P.xylostella,P.xylostella,U6,U4,1
4859,*PxU6.5,0.965672467,P.xylostella,P.xylostella,U6,U4,1
4860,*PxU6.5,0.723030706,P.xylostella,P.xylostella,U6,U4,1
4861,*PxU6.5,0.71170522,P.xylostella,P.xylostella,U6,U4,1
4862,*PxU6.5,0.646830092,P.xylostella,P.xylostella,U6,U4,1
4863,*PxU6.5,1.027720061,P.xylostella,P.xylostella,U6,U4,1
4864,*PxU6.5,0.959975435,P.xylostella,P.xylostella,U6,U4,1
4865,*PxU6.5,1.981789733,P.xylostella,P.xylostella,U6,U4,2
4866,*PxU6.5,1.17771619,P.xylostella,P.xylostella,U6,U4,2
4867,*PxU6.5,0.926024186,P.xylostella,P.xylostella,U6,U4,2
4868,*PxU6.5,0.933983218,P.xylostella,P.xylostella,U6,U4,2
4869,*PxU6.5,0.812027641,P.xylostella,P.xylostella,U6,U4,2
4870,*PxU6.5,0.48816535,P.xylostella,P.xylostella,U6,U4,2
4871,*PxU6.5,0.681910168,P.xylostella,P.xylostella,U6,U4,2
4872,*PxU6.5,1.327443238,P.xylostella,P.xylostella,U6,U4,2
4873,*PxU6.5,1.145758007,P.xylostella,P.xylostella,U6,U4,3
4874,*PxU6.5,1.131534994,P.xylostella,P.xylostella,U6,U4,3
4875,*PxU6.5,0.974117438,P.xylostella,P.xylostella,U6,U4,3
4876,*PxU6.5,1.192729537,P.xylostella,P.xylostella,U6,U4,3
4877,*PxU6.5,0.832190985,P.xylostella,P.xylostella,U6,U4,3
4878,*PxU6.5,0.765600237,P.xylostella,P.xylostella,U6,U4,3
4879,*PxU6.5,1.130659549,P.xylostella,P.xylostella,U6,U4,3
4880,*PxU6.5,0.84773191,P.xylostella,P.xylostella,U6,U4,3
4881,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4882,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4883,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4884,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4885,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4886,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4887,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4888,*PxU6.5,NA,P.xylostella,P.xylostella,U6,U4,4
4889,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4890,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4891,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4892,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4893,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4894,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4895,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4896,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,1
4897,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4898,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4899,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4900,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4901,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4902,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4903,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4904,Ae7SK,NA,Ae.aegypti,Ae.aegypti,7SK,U4,2
4905,Ae7SK,0.006563464,Ae.aegypti,Ae.aegypti,7SK,U4,3
4906,Ae7SK,0.005469751,Ae.aegypti,Ae.aegypti,7SK,U4,3
4907,Ae7SK,0.004111507,Ae.aegypti,Ae.aegypti,7SK,U4,3
4908,Ae7SK,0.018,Ae.aegypti,Ae.aegypti,7SK,U4,3
4909,Ae7SK,0.003163701,Ae.aegypti,Ae.aegypti,7SK,U4,3
4910,Ae7SK,0.004614472,Ae.aegypti,Ae.aegypti,7SK,U4,3
4911,Ae7SK,0.004118624,Ae.aegypti,Ae.aegypti,7SK,U4,3
4912,Ae7SK,0.004715302,Ae.aegypti,Ae.aegypti,7SK,U4,3
4913,Ae7SK,89.7,Ae.aegypti,Ae.aegypti,7SK,U4,4
4914,Ae7SK,38.02479955,Ae.aegypti,Ae.aegypti,7SK,U4,4
4915,Ae7SK,92.74494636,Ae.aegypti,Ae.aegypti,7SK,U4,4
4916,Ae7SK,70.33698475,Ae.aegypti,Ae.aegypti,7SK,U4,4
4917,Ae7SK,52.09281762,Ae.aegypti,Ae.aegypti,7SK,U4,4
4918,Ae7SK,49.52286279,Ae.aegypti,Ae.aegypti,7SK,U4,4
4919,Ae7SK,52.0851214,Ae.aegypti,Ae.aegypti,7SK,U4,4
4920,Ae7SK,57.07509881,Ae.aegypti,Ae.aegypti,7SK,U4,4
4921,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4922,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4923,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4924,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4925,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4926,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4927,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4928,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,1
4929,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4930,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4931,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4932,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4933,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4934,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4935,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4936,Cq7SK,NA,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,2
4937,Cq7SK,4.367704626,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4938,Cq7SK,14.47893238,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4939,Cq7SK,8.651659549,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4940,Cq7SK,12.21994069,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4941,Cq7SK,7.470695136,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4942,Cq7SK,7.315697509,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4943,Cq7SK,9.113301305,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4944,Cq7SK,9.918162515,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,3
4945,Cq7SK,31.30755505,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4946,Cq7SK,31.77889893,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4947,Cq7SK,23.57675325,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4948,Cq7SK,29.01607002,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4949,Cq7SK,24.93953698,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4950,Cq7SK,20.37936194,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4951,Cq7SK,18.29616601,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4952,Cq7SK,18.2879616,Cx.quinquefasciatus,Cu.quinquefasciatus,7SK,U4,4
4953,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4954,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4955,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4956,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4957,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4958,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4959,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4960,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,1
4961,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4962,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4963,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4964,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4965,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4966,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4967,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4968,Ag7SK,NA,An.gambiae,An.gambiae,7SK,U4,2
4969,Ag7SK,0.000308422,An.gambiae,An.gambiae,7SK,U4,3
4970,Ag7SK,0.000476868,An.gambiae,An.gambiae,7SK,U4,3
4971,Ag7SK,0.000690391,An.gambiae,An.gambiae,7SK,U4,3
4972,Ag7SK,0.000677343,An.gambiae,An.gambiae,7SK,U4,3
4973,Ag7SK,0.000615658,An.gambiae,An.gambiae,7SK,U4,3
4974,Ag7SK,0.001237248,An.gambiae,An.gambiae,7SK,U4,3
4975,Ag7SK,0.001940688,An.gambiae,An.gambiae,7SK,U4,3
4976,Ag7SK,0.000422301,An.gambiae,An.gambiae,7SK,U4,3
4977,Ag7SK,15.17729531,An.gambiae,An.gambiae,7SK,U4,4
4978,Ag7SK,21.02053642,An.gambiae,An.gambiae,7SK,U4,4
4979,Ag7SK,19.21384529,An.gambiae,An.gambiae,7SK,U4,4
4980,Ag7SK,17.96212309,An.gambiae,An.gambiae,7SK,U4,4
4981,Ag7SK,16.57994353,An.gambiae,An.gambiae,7SK,U4,4
4982,Ag7SK,22.23301525,An.gambiae,An.gambiae,7SK,U4,4
4983,Ag7SK,17.0604009,An.gambiae,An.gambiae,7SK,U4,4
4984,Ag7SK,15.76875212,An.gambiae,An.gambiae,7SK,U4,4
4985,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4986,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4987,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4988,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4989,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4990,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4991,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4992,Ab7SK,NA,Ae.albopictus,Ae.albopictus,7SK,U4,1
4993,Ab7SK,50.79397828,Ae.albopictus,Ae.albopictus,7SK,U4,2
4994,Ab7SK,65.95024679,Ae.albopictus,Ae.albopictus,7SK,U4,2
4995,Ab7SK,18.91174235,Ae.albopictus,Ae.albopictus,7SK,U4,2
4996,Ab7SK,39.95345015,Ae.albopictus,Ae.albopictus,7SK,U4,2
4997,Ab7SK,33.01038006,Ae.albopictus,Ae.albopictus,7SK,U4,2
4998,Ab7SK,18.70084896,Ae.albopictus,Ae.albopictus,7SK,U4,2
4999,Ab7SK,21.12564166,Ae.albopictus,Ae.albopictus,7SK,U4,2
5000,Ab7SK,59.88277394,Ae.albopictus,Ae.albopictus,7SK,U4,2
5001,Ab7SK,77.75145907,Ae.albopictus,Ae.albopictus,7SK,U4,3
5002,Ab7SK,61.8239739,Ae.albopictus,Ae.albopictus,7SK,U4,3
5003,Ab7SK,61.52543298,Ae.albopictus,Ae.albopictus,7SK,U4,3
5004,Ab7SK,57.55067616,Ae.albopictus,Ae.albopictus,7SK,U4,3
5005,Ab7SK,68.74301305,Ae.albopictus,Ae.albopictus,7SK,U4,3
5006,Ab7SK,76.40180308,Ae.albopictus,Ae.albopictus,7SK,U4,3
5007,Ab7SK,51.89279953,Ae.albopictus,Ae.albopictus,7SK,U4,3
5008,Ab7SK,63.62419929,Ae.albopictus,Ae.albopictus,7SK,U4,3
5009,Ab7SK,24.28318464,Ae.albopictus,Ae.albopictus,7SK,U4,4
5010,Ab7SK,26.47093168,Ae.albopictus,Ae.albopictus,7SK,U4,4
5011,Ab7SK,27.61448334,Ae.albopictus,Ae.albopictus,7SK,U4,4
5012,Ab7SK,28.08434783,Ae.albopictus,Ae.albopictus,7SK,U4,4
5013,Ab7SK,19.3025974,Ae.albopictus,Ae.albopictus,7SK,U4,4
5014,Ab7SK,31.0082891,Ae.albopictus,Ae.albopictus,7SK,U4,4
5015,Ab7SK,23.72581028,Ae.albopictus,Ae.albopictus,7SK,U4,4
5016,Ab7SK,18.85233766,Ae.albopictus,Ae.albopictus,7SK,U4,4
5017,*AeU6.702,13.17203285,Ae.aegypti,Ae.aegypti,U6,HSU,1
5018,*AeU6.702,11.22721766,Ae.aegypti,Ae.aegypti,U6,HSU,1
5019,*AeU6.702,12.25504107,Ae.aegypti,Ae.aegypti,U6,HSU,1
5020,*AeU6.702,10.37643737,Ae.aegypti,Ae.aegypti,U6,HSU,1
5021,*AeU6.702,12.38756674,Ae.aegypti,Ae.aegypti,U6,HSU,1
5022,*AeU6.702,13.64603696,Ae.aegypti,Ae.aegypti,U6,HSU,1
5023,*AeU6.702,11.2273306,Ae.aegypti,Ae.aegypti,U6,HSU,1
5024,*AeU6.702,16.3087269,Ae.aegypti,Ae.aegypti,U6,HSU,1
5025,*AeU6.702,12.4932904,Ae.aegypti,Ae.aegypti,U6,HSU,2
5026,*AeU6.702,12.09642172,Ae.aegypti,Ae.aegypti,U6,HSU,2
5027,*AeU6.702,8.583747475,Ae.aegypti,Ae.aegypti,U6,HSU,2
5028,*AeU6.702,10.79044444,Ae.aegypti,Ae.aegypti,U6,HSU,2
5029,*AeU6.702,11.28593434,Ae.aegypti,Ae.aegypti,U6,HSU,2
5030,*AeU6.702,17.16519444,Ae.aegypti,Ae.aegypti,U6,HSU,2
5031,*AeU6.702,19.12109596,Ae.aegypti,Ae.aegypti,U6,HSU,2
5032,*AeU6.702,16.13657323,Ae.aegypti,Ae.aegypti,U6,HSU,2
5033,*AeU6.702,3.069978495,Ae.aegypti,Ae.aegypti,U6,HSU,3
5034,*AeU6.702,3.174648233,Ae.aegypti,Ae.aegypti,U6,HSU,3
5035,*AeU6.702,3.577854071,Ae.aegypti,Ae.aegypti,U6,HSU,3
5036,*AeU6.702,4.076084485,Ae.aegypti,Ae.aegypti,U6,HSU,3
5037,*AeU6.702,4.151388633,Ae.aegypti,Ae.aegypti,U6,HSU,3
5038,*AeU6.702,3.931112135,Ae.aegypti,Ae.aegypti,U6,HSU,3
5039,*AeU6.702,3.767844854,Ae.aegypti,Ae.aegypti,U6,HSU,3
5040,*AeU6.702,3.748877112,Ae.aegypti,Ae.aegypti,U6,HSU,3
5041,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5042,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5043,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5044,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5045,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5046,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5047,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5048,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,HSU,4
5049,*AeU6.702,2.978241935,Ae.aegypti,Ae.aegypti,U6,HSU,5
5050,*AeU6.702,2.758610422,Ae.aegypti,Ae.aegypti,U6,HSU,5
5051,*AeU6.702,2.595911911,Ae.aegypti,Ae.aegypti,U6,HSU,5
5052,*AeU6.702,2.067120347,Ae.aegypti,Ae.aegypti,U6,HSU,5
5053,*AeU6.702,2.31360794,Ae.aegypti,Ae.aegypti,U6,HSU,5
5054,*AeU6.702,3.29826799,Ae.aegypti,Ae.aegypti,U6,HSU,5
5055,*AeU6.702,2.853395782,Ae.aegypti,Ae.aegypti,U6,HSU,5
5056,*AeU6.702,3.520519851,Ae.aegypti,Ae.aegypti,U6,HSU,5
